SYMBOL	GO TERM	GO NAME	TAXON ID
CHMP3	GO:0006915	apoptotic process	9606
TAF6	GO:0006915	apoptotic process	9606
GSK3B	GO:0006915	apoptotic process	9606
GSK3A	GO:0006915	apoptotic process	9606
ST18	GO:0006915	apoptotic process	9606
LTK	GO:0006915	apoptotic process	9606
SNX6	GO:0006915	apoptotic process	9606
SHC1	GO:0006915	apoptotic process	9606
PTPN6	GO:0006915	apoptotic process	9606
TSC2	GO:0006915	apoptotic process	9606
PSEN2	GO:0006915	apoptotic process	9606
TNFSF18	GO:0006915	apoptotic process	9606
CYLD	GO:0006915	apoptotic process	9606
RTN4	GO:0006915	apoptotic process	9606
FGFR3	GO:0006915	apoptotic process	9606
SPI1	GO:0006915	apoptotic process	9606
BNIP3L	GO:0006915	apoptotic process	9606
TCF7L2	GO:0006915	apoptotic process	9606
LGALS3	GO:0006915	apoptotic process	9606
KALRN	GO:0006915	apoptotic process	9606
EPHA2	GO:0006915	apoptotic process	9606
RAD21	GO:0006915	apoptotic process	9606
EGLN2	GO:0006915	apoptotic process	9606
PPP1R13B	GO:0006915	apoptotic process	9606
RGCC	GO:0006915	apoptotic process	9606
METTL21C	GO:0006915	apoptotic process	9606
TIGAR	GO:0006915	apoptotic process	9606
BOK	GO:0006915	apoptotic process	9606
UBQLN1	GO:0006915	apoptotic process	9606
E2F1	GO:0006915	apoptotic process	9606
TPD52L1	GO:0006915	apoptotic process	9606
TIAL1	GO:0006915	apoptotic process	9606
RNF41	GO:0006915	apoptotic process	9606
KHDC1	GO:0006915	apoptotic process	9606
MEGF10	GO:0006915	apoptotic process	9606
TNFAIP8L3	GO:0006915	apoptotic process	9606
PDE1B	GO:0006915	apoptotic process	9606
TNFRSF1B	GO:0006915	apoptotic process	9606
SEPTIN4	GO:0006915	apoptotic process	9606
DUSP6	GO:0006915	apoptotic process	9606
SIAH2	GO:0006915	apoptotic process	9606
CLPTM1L	GO:0006915	apoptotic process	9606
CDK11A	GO:0006915	apoptotic process	9606
FHIT	GO:0006915	apoptotic process	9606
PRODH	GO:0006915	apoptotic process	9606
HINT1	GO:0006915	apoptotic process	9606
FLT3LG	GO:0006915	apoptotic process	9606
LRP6	GO:0006915	apoptotic process	9606
POU3F4	GO:0006915	apoptotic process	9606
TMEM117	GO:0006915	apoptotic process	9606
ATP5IF1	GO:0006915	apoptotic process	9606
CD28	GO:0006915	apoptotic process	9606
PRKRA	GO:0006915	apoptotic process	9606
XDH	GO:0006915	apoptotic process	9606
PERP	GO:0006915	apoptotic process	9606
THOC1	GO:0006915	apoptotic process	9606
BUB1	GO:0006915	apoptotic process	9606
BTK	GO:0006915	apoptotic process	9606
LCMT1	GO:0006915	apoptotic process	9606
TNFRSF21	GO:0006915	apoptotic process	9606
SMPD1	GO:0006915	apoptotic process	9606
NCK2	GO:0006915	apoptotic process	9606
NUAK2	GO:0006915	apoptotic process	9606
SNAI2	GO:0006915	apoptotic process	9606
NACC2	GO:0006915	apoptotic process	9606
APEX1	GO:0006915	apoptotic process	9606
ARHGEF16	GO:0006915	apoptotic process	9606
COL18A1	GO:0006915	apoptotic process	9606
RASA1	GO:0006915	apoptotic process	9606
ADAMTS20	GO:0006915	apoptotic process	9606
NEFL	GO:0006915	apoptotic process	9606
PRKD1	GO:0006915	apoptotic process	9606
PEA15	GO:0006915	apoptotic process	9606
PDK2	GO:0006915	apoptotic process	9606
PDK1	GO:0006915	apoptotic process	9606
PDCD1	GO:0006915	apoptotic process	9606
GRN	GO:0006915	apoptotic process	9606
LEFTY2	GO:0006915	apoptotic process	9606
HIP1	GO:0006915	apoptotic process	9606
TGFB2	GO:0006915	apoptotic process	9606
DAD1	GO:0006915	apoptotic process	9606
DFFA	GO:0006915	apoptotic process	9606
CXCL12	GO:0006915	apoptotic process	9606
URI1	GO:0006915	apoptotic process	9606
CD248	GO:0006915	apoptotic process	9606
CBX4	GO:0006915	apoptotic process	9606
ATOX1	GO:0006915	apoptotic process	9606
HSPB1	GO:0006915	apoptotic process	9606
PTPRH	GO:0006915	apoptotic process	9606
BMPR1B	GO:0006915	apoptotic process	9606
SULF1	GO:0006915	apoptotic process	9606
FASLG	GO:0006915	apoptotic process	9606
BCL2L10	GO:0006915	apoptotic process	9606
TNFRSF10A	GO:0006915	apoptotic process	9606
ANP32B	GO:0006915	apoptotic process	9606
APBB1	GO:0006915	apoptotic process	9606
SRA1	GO:0006915	apoptotic process	9606
